Unnamed: 0.1,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,doy,time_solar,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Unnamed: 0,lat_Y,lon_Y,orbit_Y,scene_Y,tile_Y,time_UTC_Y,time_solar_Y,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,NDVI-UQ,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,albedo-UQ,height,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,year,Ta_C,ST_K,NDVI,albedo,ST_C,elevation_km,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir,SWout,LWin,LWout,hour_of_day,Topt,fAPARmax
195,US-xDL,32.5417,-87.8039,9362,7,16SDB,2020-02-29 00:00:00,2020-02-29,60,2020-02-28 18:08:47.064,0.0840594470500946,2.3224587440490723,0.8289750814437866,0.3456984758377075,96.27072356219144,3.0,6124,32.5417,-87.8039,9362,7,16SDB,2/29/20 16:07,16:07.1,360.76138,0.13297577,,,0.91190815,,140.82195,0.972,0.0,287.56,0.88,158.81116,,241.6889,0.103682846,32.050827,0.09925211,0.79643065,0.58344066,0.0,0.0,0.50821036,0.0,1.7403377,10.77306,0.0,,6.088588,,7.1059976,,7.724895,7.1380773,19.614723,2020,10.77306,287.56,0.11566941,0.0721432,14.41,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.59307981902936,376.8698050814167,18,11.44,0.47250000000000003
196,US-xDL,32.5417,-87.8039,10216,10,16SDB,2020-04-24 00:00:00,2020-04-24,115,2020-04-23 18:08:47.064,0.2338578552007675,8.267175674438477,2.9131970405578613,0.332852303981781,85.07964817179734,3.0,6168,32.5417,-87.8039,10216,11,16SDB,4/24/20 18:26,34:56.1,393.02386,0.73364806,1.0,0.00396,3.5205983,0.0396,117.63776,0.976,50.0,295.8,1.32,658.36664,,504.83377,0.8815753,369.9893,0.09140121,0.02263164,0.53761053,12.72784515583069,0.0,0.3741114,0.80435866,355.5981,22.581787,0.0,,6.7299004,,8.29569,,8.682797,7.9512296,6.7472396,2020,22.581787,295.8,0.6701745,0.13825078,22.65,0.478,112.88338014177845,1.045421467673339,6.209280150217279,5.458502475046025,4.725221295226413,5.453959258307232,1.4840588549908658,0.004543216738793,1.7596345205128143,350.91641591244894,423.6953275280303,18,11.44,0.47250000000000003
197,US-xDL,32.5417,-87.8039,10216,10,16SDB,2020-04-24 00:00:00,2020-04-24,115,2020-04-23 18:08:47.064,0.2338578552007675,8.267175674438477,2.9131970405578613,0.332852303981781,85.07964817179734,3.0,6169,32.5417,-87.8039,10216,11,16SDB,4/24/20 18:26,34:56.1,393.02386,0.73364806,1.0,0.00396,3.5205983,0.0396,117.63776,0.976,50.0,295.8,1.32,658.36664,,504.83377,0.8815753,369.9893,0.09140121,0.02263164,0.53761053,12.72784515583069,0.0,0.3741114,0.80435866,355.5981,22.581787,0.0,,6.7299004,,8.29569,,8.682797,7.9512296,6.7472396,2020,22.581787,295.8,0.6701745,0.13825078,22.65,0.478,112.88338014177845,1.045421467673339,6.209280150217279,5.458502475046025,4.725221295226413,5.453959258307232,1.4840588549908658,0.004543216738793,1.7596345205128143,350.91641591244894,423.6953275280303,18,11.44,0.47250000000000003
198,US-xDL,32.5417,-87.8039,10399,6,16SDB,2020-05-06 00:00:00,2020-05-06,127,2020-05-05 18:08:47.064,0.2999211549758911,19.460399627685547,3.5573883056640625,0.310291439294815,83.1066871309786,3.0,6184,32.5417,-87.8039,10399,7,16SDB,5/6/20 13:43,52:10.1,286.22656,0.83342487,1.0,0.00276,6.26125785,0.0276,49.122112,0.972,50.0,291.6,0.92,360.73907,,282.5912,0.7621788,235.50723,0.23451003,0.003824168,0.6675701,9.32771092675152,0.0,0.3265419,0.39094925,245.74821,19.664616,0.0,,6.638455,,7.7342386,,8.303938,7.6182075,12.302237,2020,19.664616,291.6,0.89684343,0.055460524,18.45,0.478,157.01072461540858,0.8197359893899975,4.796376527721515,3.704734274072727,4.388684522865186,3.704734274072727,0.4076920048563286,0.0,0.5173197357181649,339.2506258348104,398.49926239163256,18,11.44,0.47250000000000003
199,US-xDL,32.5417,-87.8039,10399,6,16SDB,2020-05-06 00:00:00,2020-05-06,127,2020-05-05 18:08:47.064,0.2999211549758911,19.460399627685547,3.5573883056640625,0.310291439294815,83.1066871309786,3.0,6185,32.5417,-87.8039,10399,7,16SDB,5/6/20 13:43,52:10.1,286.22656,0.83342487,1.0,0.00276,6.26125785,0.0276,49.122112,0.972,50.0,291.6,0.92,360.73907,,282.5912,0.7621788,235.50723,0.23451003,0.003824168,0.6675701,9.32771092675152,0.0,0.3265419,0.39094925,245.74821,19.664616,0.0,,6.638455,,7.7342386,,8.303938,7.6182075,12.302237,2020,19.664616,291.6,0.89684343,0.055460524,18.45,0.478,157.01072461540858,0.8197359893899975,4.796376527721515,3.704734274072727,4.388684522865186,3.704734274072727,0.4076920048563286,0.0,0.5173197357181649,339.2506258348104,398.49926239163256,18,11.44,0.47250000000000003
200,US-xDL,32.5417,-87.8039,10867,2,16SDB,2020-06-05 00:00:00,2020-06-05,157,2020-06-04 18:08:47.064,0.1354425847530365,45.887977600097656,4.6800031661987305,0.305363655090332,79.88161355603616,3.0,6220,32.5417,-87.8039,10867,2,16SDB,6/5/20 17:45,54:45.1,38.339775,0.7387192,1.0,0.00828,4.60410275,0.0828,236.40916,0.968,50.0,305.32,2.76,625.0929,,542.77594,0.87269366,400.959,0.103501104,0.023491377,0.5537737,9.412791822477573,0.0,0.38763583,0.0,102.39602,32.271942,0.0,,6.5850353,,9.027082,,9.346572,8.080426,16.714268,2020,32.271942,305.32,0.6774245,0.16309692,32.17,0.478,227.2918035946963,0.9934219103090846,5.25217483733739,3.160545556300729,4.80092369961585,3.1583441102818584,0.45125113772154,0.0022014460188706,1.5351973548472788,429.2210293764733,476.98810681028726,18,11.44,0.47250000000000003
201,US-xDL,32.5417,-87.8039,10867,2,16SDB,2020-06-05 00:00:00,2020-06-05,157,2020-06-04 18:08:47.064,0.1354425847530365,45.887977600097656,4.6800031661987305,0.305363655090332,79.88161355603616,3.0,6221,32.5417,-87.8039,10867,2,16SDB,6/5/20 17:45,54:45.1,38.339775,0.7387192,1.0,0.00828,4.60410275,0.0828,236.40916,0.968,50.0,305.32,2.76,625.0929,,542.77594,0.87269366,400.959,0.103501104,0.023491377,0.5537737,9.412791822477573,0.0,0.38763583,0.0,102.39602,32.271942,0.0,,6.5850353,,9.027082,,9.346572,8.080426,16.714268,2020,32.271942,305.32,0.6774245,0.16309692,32.17,0.478,227.2918035946963,0.9934219103090846,5.25217483733739,3.160545556300729,4.80092369961585,3.1583441102818584,0.45125113772154,0.0022014460188706,1.5351973548472788,429.2210293764733,476.98810681028726,18,11.44,0.47250000000000003
202,US-xDL,32.5417,-87.8039,10933,9,16SDB,2020-06-10 00:00:00,2020-06-10,162,2020-06-09 18:08:47.064,0.1597930341958999,2.0934712886810303,5.252518653869629,0.2863565385341644,79.62558537689529,3.0,6229,32.5417,-87.8039,10933,9,16SDB,6/10/20 00:20,29:11.1,,,,,,,,0.956,,299.8,3.2,,,,,,,,,43.83146667970391,,,,,,,,5.6787987,,8.477067,,8.889901,7.863021,22.313864,2020,,299.8,0.67474174,0.16943517,26.65,0.478,232.7178382251313,3.4212508413000577,22.18526060179329,18.15310235296416,11.436298983386898,18.0825228917184,10.74896161840639,0.0705794612457673,7.426592008224967,,437.9208113356176,18,11.44,0.47250000000000003
203,US-xDL,32.5417,-87.8039,10933,9,16SDB,2020-06-10 00:00:00,2020-06-10,162,2020-06-09 18:08:47.064,0.1597930341958999,2.0934712886810303,5.252518653869629,0.2863565385341644,79.62558537689529,3.0,6230,32.5417,-87.8039,10933,9,16SDB,6/10/20 00:20,29:11.1,,,,,,,,0.956,,299.8,3.2,,,,,,,,,43.83146667970391,,,,,,,,5.6787987,,8.477067,,8.889901,7.863021,22.313864,2020,,299.8,0.67474174,0.16943517,26.65,0.478,232.7178382251313,3.4212508413000577,22.18526060179329,18.15310235296416,11.436298983386898,18.0825228917184,10.74896161840639,0.0705794612457673,7.426592008224967,,437.9208113356176,18,11.44,0.47250000000000003
204,US-xDL,32.5417,-87.8039,10933,9,16SDB,2020-06-10 00:00:00,2020-06-10,162,2020-06-09 18:08:47.064,0.1597930341958999,2.0934712886810303,5.252518653869629,0.2863565385341644,79.62558537689529,3.0,6231,32.5417,-87.8039,10933,9,16SDB,6/10/20 00:20,29:11.1,,,,,,,,0.956,,299.8,3.2,,,,,,,,,43.83146667970391,,,,,,,,5.6787987,,8.477067,,8.889901,7.863021,22.313864,2020,,299.8,0.67474174,0.16943517,26.65,0.478,232.7178382251313,3.4212508413000577,22.18526060179329,18.15310235296416,11.436298983386898,18.0825228917184,10.74896161840639,0.0705794612457673,7.426592008224967,,437.9208113356176,18,11.44,0.47250000000000003
205,US-xDL,32.5417,-87.8039,11767,2,16SDB,2020-08-02 00:00:00,2020-08-02,215,2020-08-01 18:08:47.064,0.1712713688611984,44.67868423461914,5.05801248550415,0.2867370545864105,82.22675778180351,3.0,6312,32.5417,-87.8039,11767,2,16SDB,8/2/20 18:55,04:25.1,347.62845,0.7319126,1.0,0.008640001,3.9966401,0.0864,211.94676,0.93,14.878904,300.12,2.88,611.45044,,519.5249,0.85805124,380.23312,0.112431265,0.029066255,0.5675947,6.561947918262679,0.0,0.2939431,0.0,17.544468,30.82699,0.0,,7.754108,,8.408202,,8.804888,7.56246,1.8715771,2020,30.82699,300.12,0.6553354,0.14238913,26.97,0.478,175.32839187738506,0.7041313221534307,3.693445568451571,2.160387248673044,3.3761947450382803,2.158742352003981,0.3172508234132905,0.0016448966690627,0.934350055186734,418.2948757165422,427.8326040845113,18,11.44,0.47250000000000003
206,US-xDL,32.5417,-87.8039,11767,2,16SDB,2020-08-02 00:00:00,2020-08-02,215,2020-08-01 18:08:47.064,0.1712713688611984,44.67868423461914,5.05801248550415,0.2867370545864105,82.22675778180351,3.0,6313,32.5417,-87.8039,11767,2,16SDB,8/2/20 18:55,04:25.1,347.62845,0.7319126,1.0,0.008640001,3.9966401,0.0864,211.94676,0.93,14.878904,300.12,2.88,611.45044,,519.5249,0.85805124,380.23312,0.112431265,0.029066255,0.5675947,6.561947918262679,0.0,0.2939431,0.0,17.544468,30.82699,0.0,,7.754108,,8.408202,,8.804888,7.56246,1.8715771,2020,30.82699,300.12,0.6553354,0.14238913,26.97,0.478,175.32839187738506,0.7041313221534307,3.693445568451571,2.160387248673044,3.3761947450382803,2.158742352003981,0.3172508234132905,0.0016448966690627,0.934350055186734,418.2948757165422,427.8326040845113,18,11.44,0.47250000000000003
207,US-xDL,32.5417,-87.8039,11828,4,16SDB,2020-08-06 00:00:00,2020-08-06,219,2020-08-05 18:08:47.064,0.4206337630748749,6.227382659912109,3.605700016021729,0.2936379313468933,82.78090319732742,3.0,6320,32.5417,-87.8039,11828,4,16SDB,8/6/20 17:22,31:07.1,62.477917,0.7617589,1.0,0.006,4.47802675,0.06,229.69418,0.958,50.0,303.56,2.0,668.41986,,574.6592,0.8533597,437.43344,0.12200982,0.021092791,0.57587343,19.58328160430012,0.0,0.3843403,0.8266771,420.94757,29.83744,0.0,,6.1317515,,9.147774,,9.556522,8.329268,1.4425083,2020,29.83744,303.56,0.72389084,0.118498914,30.41,0.478,163.111256885165,1.5001542262229153,9.658639734065847,8.392376909238457,6.723510355421451,8.384152215633648,2.9351293786443966,0.0082246936048093,2.3205976026657416,410.7890506799955,461.2696326140359,18,11.44,0.47250000000000003
208,US-xDL,32.5417,-87.8039,11828,4,16SDB,2020-08-06 00:00:00,2020-08-06,219,2020-08-05 18:08:47.064,0.4206337630748749,6.227382659912109,3.605700016021729,0.2936379313468933,82.78090319732742,3.0,6321,32.5417,-87.8039,11828,4,16SDB,8/6/20 17:22,31:07.1,62.477917,0.7617589,1.0,0.006,4.47802675,0.06,229.69418,0.958,50.0,303.56,2.0,668.41986,,574.6592,0.8533597,437.43344,0.12200982,0.021092791,0.57587343,19.80740843165222,0.0,0.3843403,0.8266771,420.94757,29.83744,0.0,,6.1317515,,9.147774,,9.556522,8.329268,1.4425083,2020,29.83744,303.56,0.72389084,0.14370517,30.41,0.478,163.111256885165,1.5162811588739131,9.77035155486186,8.487274923159768,6.801119430259414,8.478876286683114,2.969232124602448,0.0083986364766541,2.8464269959300155,410.7890506799955,461.2696326140359,18,11.44,0.47250000000000003
209,US-xDL,32.5417,-87.8039,11889,4,16SDB,2020-08-10 00:00:00,2020-08-10,223,2020-08-09 18:08:47.064,0.2008349895477295,6.626213073730469,4.356600761413574,0.2921585738658905,83.3752754354073,3.0,6328,32.5417,-87.8039,11889,4,16SDB,8/10/20 15:48,57:36.1,214.8774,0.7604987,1.0,0.0078,3.2566309,0.077999994,150.42778,0.962,50.0,303.66,2.6,627.5269,,564.92554,0.897739,429.95322,0.092390805,0.009650846,0.5279886,17.83312553155068,0.0,0.20535024,0.8025021,345.52164,32.718643,0.0,,6.802825,,9.022789,,9.416998,8.198772,1.7701019,2020,32.718643,303.66,0.78678876,0.043033518,30.51,0.478,149.95942592425328,1.4854348175751595,9.026281260406256,7.294859277505026,6.406670772993863,7.286846644970172,2.6196104874123947,0.0080126325348537,0.7674221285582459,430.3974971111781,463.8062548158238,18,11.44,0.47250000000000003
210,US-xDL,32.5417,-87.8039,11889,4,16SDB,2020-08-10 00:00:00,2020-08-10,223,2020-08-09 18:08:47.064,0.2008349895477295,6.626213073730469,4.356600761413574,0.2921585738658905,83.3752754354073,3.0,6329,32.5417,-87.8039,11889,4,16SDB,8/10/20 15:48,57:36.1,214.8774,0.7604987,1.0,0.0078,3.2566309,0.077999994,150.42778,0.962,50.0,303.66,2.6,627.5269,,564.92554,0.897739,429.95322,0.092390805,0.009650846,0.5279886,17.83312553155068,0.0,0.20535024,0.8025021,345.52164,32.718643,0.0,,6.802825,,9.022789,,9.416998,8.198772,1.7701019,2020,32.718643,303.66,0.78678876,0.043033518,30.51,0.478,149.95942592425328,1.4854348175751595,9.026281260406256,7.294859277505026,6.406670772993863,7.286846644970172,2.6196104874123947,0.0080126325348537,0.7674221285582459,430.3974971111781,463.8062548158238,18,11.44,0.47250000000000003
211,US-xDL,32.5417,-87.8039,12092,7,16SDB,2020-08-23 00:00:00,2020-08-23,236,2020-08-22 18:08:47.064,0.130095899105072,-0.1623837947845459,3.945782423019409,0.292485624551773,85.55098387636717,3.0,6351,32.5417,-87.8039,12092,7,16SDB,8/23/20 18:29,38:19.1,250.18306,0.35321835,1.0,0.00732,3.05696395,0.0732,199.60068,0.918,50.0,297.28,2.44,607.2441,,508.8097,0.5595217,177.65845,0.3389056,0.10979757,0.6305701,26.502928807173625,30.41030376794923,0.39582068,0.0,249.02637,29.620512,0.0,,7.0514717,,8.378079,,8.792417,7.5780396,14.190914,2020,29.620512,297.28,0.62801343,0.12766306,24.13,0.478,101.38441070008857,1.8375033273800525,12.874246820360025,11.703529727318248,11.002762174618676,4.942477117172174,1.8714846457413472,6.7610526101460735,3.383444990485935,413.84331322297857,406.552493271717,18,11.44,0.47250000000000003
212,US-xDL,32.5417,-87.8039,12682,5,16SDB,2020-09-30 00:00:00,2020-09-30,274,2020-09-29 18:08:47.064,0.0525745749473571,0.0,1.4441449642181396,0.3040679395198822,93.18273039945372,3.0,6384,32.5417,-87.8039,12682,5,16SDB,9/30/20 19:37,45:50.1,108.614456,0.78339165,1.0,0.00444,2.3548847,0.0444,150.51302,0.974,50.0,297.28,1.48,521.6319,,432.77997,0.94409674,337.1602,0.052971743,0.002984037,0.45746097,0.0,0.0,0.2556079,0.84705746,364.5768,24.307566,0.0,,5.76073,,8.420093,,8.932875,8.017277,5.6109548,2020,24.307566,297.28,0.8418312,0.079338655,24.13,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.4366988880578,431.3530810965712,18,11.44,0.47250000000000003
213,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,287,2020-10-12 18:08:47.064,0.1707128882408142,-0.0054420460946857,3.014581680297852,0.2717296779155731,95.85158173548064,3.0,6403,32.5417,-87.8039,12885,8,16SDB,10/13/20 22:18,27:32.1,,,,,,,,0.978,,294.46,0.96,,,,,,,,,0.0,,,,,,,,6.8707833,,8.273496,,8.720385,7.985228,6.947764,2020,,294.46,0.71480936,0.112270504,21.31,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,416.9224336445321,18,11.44,0.47250000000000003
214,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,287,2020-10-12 18:08:47.064,0.1707128882408142,-0.0054420460946857,3.014581680297852,0.2717296779155731,95.85158173548064,3.0,6404,32.5417,-87.8039,12885,8,16SDB,10/13/20 22:18,27:32.1,,,,,,,,0.978,,294.46,0.96,,,,,,,,,0.0,,,,,,,,6.8707833,,8.273496,,8.720385,7.985228,6.947764,2020,,294.46,0.71480936,0.112270504,21.31,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,416.9224336445321,18,11.44,0.47250000000000003
215,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,287,2020-10-12 18:08:47.064,0.1707128882408142,-0.0054420460946857,3.014581680297852,0.2717296779155731,95.85158173548064,3.0,6407,32.5417,-87.8039,12885,9,16SDB,10/13/20 22:19,28:24.1,,,,,,,,0.972,,294.34,0.96,,,,,,,,,0.0,,,,,,,,5.675198,,8.229909,,8.688583,7.9252977,7.0756006,2020,,294.34,0.71480936,0.112270504,21.19,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,413.6895832499627,18,11.44,0.47250000000000003
216,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,287,2020-10-12 18:08:47.064,0.1707128882408142,-0.0054420460946857,3.014581680297852,0.2717296779155731,95.85158173548064,3.0,6408,32.5417,-87.8039,12885,9,16SDB,10/13/20 22:19,28:24.1,,,,,,,,0.972,,294.34,0.96,,,,,,,,,0.0,,,,,,,,5.675198,,8.229909,,8.688583,7.9252977,7.0756006,2020,,294.34,0.71480936,0.112270504,21.19,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,413.6895832499627,18,11.44,0.47250000000000003
217,US-xDL,32.5417,-87.8039,13129,8,16SDB,2020-10-29 00:00:00,2020-10-29,303,2020-10-28 18:08:47.064,0.1645397841930389,55.09661102294922,6.0619215965271,0.2552296817302704,98.87489918402296,3.0,6416,32.5417,-87.8039,13129,9,16SDB,10/29/20 16:02,11:29.1,191.78076,0.42954236,1.0,0.0036,0.970669028,0.036000002,62.944393,0.97,50.0,293.18,1.2,230.23198,,155.80336,0.907557,66.89688,0.06818365,0.024259325,0.44493505,0.0,0.0,0.49004465,0.84026426,199.21652,16.80048,0.0,,7.436548,,8.002534,,8.4727745,7.722116,14.381911,2020,16.80048,293.18,0.59555763,0.36766198,20.03,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.8830163049893,406.3687234195683,18,11.44,0.47250000000000003
218,US-xDL,32.5417,-87.8039,13129,8,16SDB,2020-10-29 00:00:00,2020-10-29,303,2020-10-28 18:08:47.064,0.1645397841930389,55.09661102294922,6.0619215965271,0.2552296817302704,98.87489918402296,3.0,6417,32.5417,-87.8039,13129,9,16SDB,10/29/20 16:02,11:29.1,191.78076,0.42954236,1.0,0.0036,0.970669028,0.036000002,62.944393,0.97,50.0,293.18,1.2,230.23198,,155.80336,0.907557,66.89688,0.06818365,0.024259325,0.44493505,0.0,0.0,0.49004465,0.84026426,199.21652,16.80048,0.0,,7.436548,,8.002534,,8.4727745,7.722116,14.381911,2020,16.80048,293.18,0.59555763,0.36766198,20.03,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.8830163049893,406.3687234195683,18,11.44,0.47250000000000003
219,US-xDL,32.5417,-87.8039,13251,5,16SDB,2020-11-06 00:00:00,2020-11-06,311,2020-11-05 18:08:47.064,0.1054402887821197,1.485610008239746,1.9257538318634035,0.2812357246875763,100.2067297852227,3.0,6422,32.5417,-87.8039,13251,6,16SDB,11/6/20 12:54,02:52.1,,,,,,,,0.958,,283.78,1.68,,,,,,,,,0.0,,,,,,,,7.087999,,6.708429,,7.397423,6.8823557,18.29911,2020,,283.78,0.69597524,0.09081404,10.63,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,352.2928466945484,18,11.44,0.47250000000000003
220,US-xDL,32.5417,-87.8039,13251,5,16SDB,2020-11-06 00:00:00,2020-11-06,311,2020-11-05 18:08:47.064,0.1054402887821197,1.485610008239746,1.9257538318634035,0.2812357246875763,100.2067297852227,3.0,6423,32.5417,-87.8039,13251,6,16SDB,11/6/20 12:54,02:52.1,,,,,,,,0.958,,283.78,1.68,,,,,,,,,0.0,,,,,,,,7.087999,,6.708429,,7.397423,6.8823557,18.29911,2020,,283.78,0.69597524,0.09081404,10.63,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,352.2928466945484,18,11.44,0.47250000000000003
221,US-xDL,32.5417,-87.8039,13536,5,16SDB,2020-11-24 00:00:00,2020-11-24,329,2020-11-23 18:08:47.064,0.0475968345999717,0.0,0.5716427564620972,0.2545794546604156,102.58185333954113,3.0,6426,32.5417,-87.8039,13536,5,16SDB,11/24/20 21:43,52:38.1,,,,,,,,0.98,,289.12,0.96,,,,,,,,,0.0,,,,,,,,6.528279,,7.474952,,8.004297,7.412678,7.854273,2020,,289.12,0.6706978,0.06759943,15.97,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,388.2842681775145,18,11.44,0.47250000000000003
222,US-xDL,32.5417,-87.8039,13536,5,16SDB,2020-11-24 00:00:00,2020-11-24,329,2020-11-23 18:08:47.064,0.0475968345999717,0.0,0.5716427564620972,0.2545794546604156,102.58185333954113,3.0,6427,32.5417,-87.8039,13536,5,16SDB,11/24/20 21:43,52:38.1,,,,,,,,0.98,,289.12,0.96,,,,,,,,,0.0,,,,,,,,6.528279,,7.474952,,8.004297,7.412678,7.854273,2020,,289.12,0.6706978,0.06759943,15.97,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,388.2842681775145,18,11.44,0.47250000000000003
223,US-xDL,32.5417,-87.8039,13658,4,16SDB,2020-12-02 00:00:00,2020-12-02,337,2020-12-01 18:08:47.064,0.0387477204203605,0.0,0.2960147261619568,0.2913925051689148,103.30658260041017,3.0,6432,32.5417,-87.8039,13658,4,16SDB,12/2/20 18:37,46:08.1,135.05815,0.6411957,1.0,0.00168,1.44150855,0.0168,99.148155,0.98,21.334555,285.48,0.56,380.90973,,221.45111,0.9714711,141.86366,0.020300908,0.008228013,0.36777902,0.0,0.0,0.27350876,0.7530951,197.91267,10.41261,0.0,,5.936363,,6.982871,,7.529512,7.0503407,7.5609145,2020,10.41261,285.48,0.56995654,0.10802937,12.33,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.7601633543485,369.096567499721,18,11.44,0.47250000000000003
224,US-xDL,32.5417,-87.8039,13780,4,16SDB,2020-12-10 00:00:00,2020-12-10,345,2020-12-09 18:08:47.064,0.0574931614100933,0.0,1.1808648109436035,0.2595124840736389,103.80227281922116,3.0,6435,32.5417,-87.8039,13780,4,16SDB,12/10/20 15:30,38:57.1,155.32866,0.7720438,1.0,0.00312,1.5400832,0.031199997,54.58718,0.976,20.03229,285.36,1.04,247.30594,,143.77946,0.5650059,109.74938,0.3260577,0.109792106,0.76125705,0.0,0.0,0.2893286,0.4364074,133.16922,9.487831,0.0,,7.6307945,,6.9244623,,7.4910326,7.0451236,9.195397,2020,9.487831,285.36,0.60763884,0.08252185,12.21,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.5071105140336,366.9723823914933,18,11.44,0.47250000000000003
225,US-xDL,32.5417,-87.8039,13861,6,16SDB,2020-12-15 00:00:00,2020-12-15,350,2020-12-14 18:08:47.064,0.0726311206817627,-0.0013781187590211,0.6543356776237488,0.2988454699516296,103.9905137267008,3.0,6439,32.5417,-87.8039,13861,6,16SDB,12/15/20 21:18,27:16.1,,,,,,,,0.974,,283.64,1.24,,,,,,,,,0.0,,,,,,,,6.141325,,6.6198344,,7.265865,6.781763,21.822746,2020,,283.64,0.55628014,0.08025843,10.49,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,357.47036359178816,18,11.44,0.47250000000000003
226,US-xDL,32.5417,-87.8039,13983,6,16SDB,2020-12-23 00:00:00,2020-12-23,358,2020-12-22 18:08:47.064,0.0296842530369758,0.0823756605386734,0.999117076396942,0.2563801407814026,104.09216640564104,3.0,6441,32.5417,-87.8039,13983,6,16SDB,12/23/20 18:11,19:50.1,203.54195,0.6305081,1.0,0.00504,0.9019985,0.050399996,61.75691,0.93,0.0,283.58,1.68,259.44592,,177.44427,0.854315,111.88006,0.09264931,0.051028017,0.5481152,0.0,0.0,0.31991628,0.9027836,127.32756,16.531155,0.0,,6.1693954,,6.3843412,,7.2062984,6.357977,22.737314,2020,16.531155,283.58,0.51214933,0.10385769,10.43,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.799812403534,341.03308964336054,18,11.44,0.47250000000000003
227,US-xDL,32.5417,-87.8039,14044,9,16SDB,2020-12-27 00:00:00,2020-12-27,362,2020-12-26 18:08:47.064,0.0411759726703166,0.0,0.7298281788825989,0.2911354899406433,104.05011866869182,3.0,6448,32.5417,-87.8039,14044,10,16SDB,12/27/20 16:37,45:57.1,192.79517,0.5107948,1.0,0.00252,0.773420715,0.025199998,104.81565,0.976,0.0,284.64,0.84,281.6284,,176.99301,0.8942273,90.46228,0.0582291,0.044493195,0.4758442,0.0,0.0,0.31336024,0.0,1.7019774,8.828034,0.0,,7.2853813,,6.8302245,,7.36074,6.901729,23.501196,2020,8.828034,284.64,0.44999433,0.11227445,11.49,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.76275014631824,363.282701927417,18,11.44,0.47250000000000003
228,US-xDL,32.5417,-87.8039,14044,9,16SDB,2020-12-27 00:00:00,2020-12-27,362,2020-12-26 18:08:47.064,0.0411759726703166,0.0,0.7298281788825989,0.2911354899406433,104.05011866869182,3.0,6449,32.5417,-87.8039,14044,10,16SDB,12/27/20 16:37,45:57.1,192.79517,0.5107948,1.0,0.00252,0.773420715,0.025199998,104.81565,0.976,0.0,284.64,0.84,281.6284,,176.99301,0.8942273,90.46228,0.0582291,0.044493195,0.4758442,0.0,0.0,0.31336024,0.0,1.7019774,8.828034,0.0,,7.2853813,,6.8302245,,7.36074,6.901729,23.501196,2020,8.828034,284.64,0.44999433,0.11227445,11.49,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.76275014631824,363.282701927417,18,11.44,0.47250000000000003
